0.0736364	 3
0.15	 10
0	 11
0	 8
0.45	 10
0	 11
0.3	 10
0	 11
0.3	 10
0	 1
0	 11
0.15	 10
0	 11
0.3	 10
0	 11
0.3	 10
0.15	 10
0	 11
0.3	 10
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 10
0	 1
0.15	 1
0	 11
0.15	 1
0.15	 1
0.15	 1
0.15	 4
0.15	 4
0.15	 3
0.15	 4
0.3	 3
0.15	 3
0.15	 3
0.15	 3
0	 4
0.3	 10
0	 4
0.3	 3
0.15	 10
0	 11
0.3	 10
0	 11
0.3	 1
0	 11
0.15	 10
0	 11
0.3	 10
0	 1
0	 11
0.3	 10
0	 1
0	 11
0.15	 1
0	 11
0.3	 10
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 11
0.3	 10
0	 11
0.15	 1
0	 11
0.3	 10
0	 1
0	 11
0.3	 1
0	 11
0.45	 10
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 1
0	 11
0.0736364	 3
0.15	 10
0	 11
0	 8
0.45	 10
0	 11
0.3	 10
0	 11
0.3	 10
0	 1
0	 11
0.15	 10
0	 11
0.3	 10
0	 11
0.3	 10
0.15	 10
0	 11
0.3	 10
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 10
0	 1
0.15	 1
0	 11
0.15	 1
0.15	 1
0.15	 1
0.15	 4
0.15	 4
0.15	 3
0.15	 4
0.3	 3
0.15	 3
0.15	 3
0.15	 3
0	 4
0.3	 10
0	 4
0.3	 3
0.15	 10
0	 11
0.3	 10
0	 11
0.3	 1
0	 11
0.15	 10
0	 11
0.3	 10
0	 1
0	 11
0.3	 10
0	 1
0	 11
0.15	 1
0	 11
0.3	 10
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 11
0.3	 10
0	 11
0.15	 1
0	 11
0.3	 10
0	 1
0	 11
0.3	 1
0	 11
0.45	 10
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 1
0	 11
0.0736364	 3
0.15	 10
0	 11
0	 8
0.45	 10
0	 11
0.3	 10
0	 11
0.3	 10
0	 1
0	 11
0.15	 10
0	 11
0.3	 10
0	 11
0.3	 10
0.15	 10
0	 11
0.3	 10
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 10
0	 1
0.15	 1
0	 11
0.15	 1
0.15	 1
0.15	 1
0.15	 4
0.15	 4
0.15	 3
0.15	 4
0.3	 3
0.15	 3
0.15	 3
0.15	 3
0	 4
0.3	 10
0	 4
0.3	 3
0.15	 10
0	 11
0.3	 10
0	 11
0.3	 1
0	 11
0.15	 10
0	 11
0.3	 10
0	 1
0	 11
0.3	 10
0	 1
0	 11
0.15	 1
0	 11
0.3	 10
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 11
0.3	 10
0	 11
0.15	 1
0	 11
0.3	 10
0	 1
0	 11
0.3	 1
0	 11
0.45	 10
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 10
0	 1
0	 11
0.3	 1
0	 11
0.3	 10
0	 11
0.15	 1
0	 11
